sym,variant,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,pnl,r_multiple,win,exit_type,holding_hrs,atr_rank_pct,bb_width
LTC-USDT-SWAP,A,2026-07-10 03:00:00+00:00,2026-07-13 03:00:00+00:00,44.36,43.556929000000004,43.57,45.94,-109.9863490379738,-1.0165455696202488,0,SL,72,56.99999999999999,0.025909855590344713
LTC-USDT-SWAP,A,2026-07-14 20:00:00+00:00,2026-07-15 09:00:00+00:00,44.94,45.86,44.48,45.86,188.15652173913045,2.0,1,TP,13,95.0,0.019996351110461483
LTC-USDT-SWAP,A,2026-07-15 10:00:00+00:00,2026-07-15 16:00:00+00:00,45.76,45.07647300000001,45.09,47.09999999999999,-112.17251997014824,-1.0201895522388007,0,SL,6,100.0,0.026564748555294126
LTC-USDT-SWAP,A,2026-07-16 15:00:00+00:00,2026-07-17 03:00:00+00:00,44.93,45.85,44.47,45.85,188.15913043478264,2.0,1,TP,12,69.0,0.021686348047433773
LTC-USDT-SWAP,A,2026-07-17 05:00:00+00:00,2026-07-17 06:00:00+00:00,45.47,44.966505999999995,44.98,46.45,-116.58161297959235,-1.027538775510207,0,SL,1,96.0,0.02449653901964444
LTC-USDT-SWAP,A,2026-07-17 18:00:00+00:00,2026-07-18 02:00:00+00:00,44.91,45.52999999999999,44.6,45.52999999999999,182.49548387096746,2.0,1,TP,8,61.0,0.025876264478537744
LTC-USDT-SWAP,A,2026-07-18 03:00:00+00:00,2026-07-18 14:00:00+00:00,45.54,46.43999999999999,45.09,46.43999999999999,187.73599999999988,2.0,1,TP,11,4.0,0.02026681505078752
LTC-USDT-SWAP,A,2026-07-18 16:00:00+00:00,2026-07-18 17:00:00+00:00,46.22,47.42,45.62,47.42,190.636,2.0,1,TP,1,87.0,0.04311058214950003
LTC-USDT-SWAP,A,2026-07-18 18:00:00+00:00,2026-07-24 14:00:00+00:00,47.45,45.996197,46.01,50.33000000000001,-105.8106748749994,-1.0095854166666638,0,SL,140,57.99999999999999,0.027589860314289855
LTC-USDT-SWAP,A,2026-07-26 09:00:00+00:00,2026-07-26 14:00:00+00:00,47.07,46.715981,46.73,47.75000000000001,-124.79693782352774,-1.041232352941169,0,SL,5,16.0,0.024662647440883156
LTC-USDT-SWAP,A,2026-07-26 17:00:00+00:00,2026-07-27 08:00:00+00:00,47.97,46.9859,47.0,49.91,-108.78077731958746,-1.014536082474226,0,SL,15,49.0,0.02361595777602361
BCH-USDT-SWAP,A,2026-06-15 12:00:00+00:00,2026-06-16 14:00:00+00:00,228.0,214.73556000000002,214.8,254.39999999999998,-102.98879799999985,-1.0048818181818175,0,SL,26,100.0,0.04508990175892652
BCH-USDT-SWAP,A,2026-06-16 19:00:00+00:00,2026-06-16 23:00:00+00:00,219.0,215.9352,216.0,225.0,-113.01870399999942,-1.021599999999997,0,SL,4,74.0,0.05676134774345315
BCH-USDT-SWAP,A,2026-06-27 15:00:00+00:00,2026-06-27 17:00:00+00:00,198.6,197.14084,197.2,201.4,-125.41175028571294,-1.0422571428571366,0,SL,2,8.0,0.01872383537898013
BCH-USDT-SWAP,A,2026-06-29 18:00:00+00:00,2026-06-30 12:00:00+00:00,201.0,195.34138000000002,195.4,212.2,-106.34008621428539,-1.0104678571428554,0,SL,18,42.0,0.023769108015704404
BCH-USDT-SWAP,A,2026-07-01 04:00:00+00:00,2026-07-02 17:00:00+00:00,207.4,222.4,199.9,222.4,196.5616,2.0,1,TP,37,86.0,0.04042733625056127
BCH-USDT-SWAP,A,2026-07-03 07:00:00+00:00,2026-07-03 10:00:00+00:00,222.6,227.19999999999996,220.3,227.19999999999996,188.26608695652166,2.0,1,TP,3,46.0,0.03400655009608308
BCH-USDT-SWAP,A,2026-07-04 15:00:00+00:00,2026-07-05 01:00:00+00:00,230.7,241.09999999999997,225.5,241.09999999999997,194.55615384615385,2.0,1,TP,10,32.0,0.06815169763840931
BCH-USDT-SWAP,A,2026-07-05 20:00:00+00:00,2026-07-06 05:00:00+00:00,247.9,239.02827,239.1,265.5,-104.95019275000004,-1.0081511363636366,0,SL,9,81.0,0.04961562649077865
BCH-USDT-SWAP,A,2026-07-06 17:00:00+00:00,2026-07-07 14:00:00+00:00,241.4,235.82923000000002,235.9,252.4,-107.77959159999934,-1.0128672727272694,0,SL,21,22.0,0.05155891882458171
BCH-USDT-SWAP,A,2026-07-07 17:00:00+00:00,2026-07-07 22:00:00+00:00,242.7,239.22821000000002,239.3,249.49999999999994,-112.72755664705849,-1.021114705882351,0,SL,5,44.0,0.030776975521588666
BCH-USDT-SWAP,A,2026-07-08 18:00:00+00:00,2026-07-09 02:00:00+00:00,234.0,231.43055,231.5,239.0,-116.72633319999913,-1.0277799999999957,0,SL,8,12.0,0.029516576341049913
BCH-USDT-SWAP,A,2026-07-09 06:00:00+00:00,2026-07-10 08:00:00+00:00,237.4,245.00000000000003,233.6,245.00000000000003,192.38315789473685,2.0,1,TP,26,1.0,0.04067827415673064
BCH-USDT-SWAP,A,2026-07-10 10:00:00+00:00,2026-07-10 11:00:00+00:00,245.1,248.9,243.2,248.9,184.40000000000003,2.0,1,TP,1,12.0,0.055956028032731774
BCH-USDT-SWAP,A,2026-07-10 12:00:00+00:00,2026-07-10 13:00:00+00:00,248.1,254.69999999999996,244.8,254.69999999999996,190.85818181818178,2.0,1,TP,1,14.000000000000002,0.06301838658306284
BCH-USDT-SWAP,A,2026-07-11 10:00:00+00:00,2026-07-11 23:00:00+00:00,246.1,243.82683,243.9,250.49999999999997,-120.01345900000052,-1.0332590909090933,0,SL,13,7.000000000000001,0.0227880645290841
BCH-USDT-SWAP,A,2026-07-12 03:00:00+00:00,2026-07-12 04:00:00+00:00,245.4,243.32698000000002,243.4,249.4,-121.96380939999855,-1.0365099999999927,0,SL,1,18.0,0.02303154425633621
BCH-USDT-SWAP,A,2026-07-12 09:00:00+00:00,2026-07-12 11:00:00+00:00,244.6,246.4,243.7,246.4,167.26666666666688,2.0,1,TP,2,1.0,0.027004670750518423
BCH-USDT-SWAP,A,2026-07-12 13:00:00+00:00,2026-07-12 17:00:00+00:00,246.2,244.12673999999998,244.2,250.2,-122.03580220000048,-1.0366300000000024,0,SL,4,1.0,0.018421474419030755
BCH-USDT-SWAP,A,2026-07-12 20:00:00+00:00,2026-07-12 21:00:00+00:00,246.6,244.02677,244.1,251.6,-117.63344247999962,-1.029291999999998,0,SL,1,1.0,0.015492224979040316
BCH-USDT-SWAP,A,2026-07-27 06:00:00+00:00,2026-07-27 08:00:00+00:00,217.9,215.63529,215.7,222.30000000000004,-117.70641699999905,-1.029413636363632,0,SL,2,83.0,0.0427168995848904
BCH-USDT-SWAP,A,2026-07-27 12:00:00+00:00,2026-07-27 14:00:00+00:00,218.9,215.83523000000002,215.9,224.9,-113.01270459999877,-1.0215899999999938,0,SL,2,100.0,0.02366910294649841
DOGE-USDT-SWAP,A,2026-06-13 13:00:00+00:00,2026-06-14 05:00:00+00:00,0.08851,0.08717384,0.0872,0.09113000000000002,-112.04048122137357,-1.0199694656488527,0,SL,16,2.0,0.015420869614907386
DOGE-USDT-SWAP,A,2026-06-15 12:00:00+00:00,2026-06-15 22:00:00+00:00,0.08967,0.088383477,0.08841,0.09219,-112.68873700000012,-1.0210500000000005,0,SL,10,60.0,0.028444296712253785
DOGE-USDT-SWAP,A,2026-06-16 08:00:00+00:00,2026-06-16 14:00:00+00:00,0.08778,0.08717384,0.0872,0.08893999999999999,-127.11936275861989,-1.0451034482758577,0,SL,6,66.0,0.03037364130575273
DOGE-USDT-SWAP,A,2026-07-03 12:00:00+00:00,2026-07-03 20:00:00+00:00,0.07589,0.07781,0.07493,0.07781,190.39375,2.0,1,TP,8,28.999999999999996,0.04915343452282185
DOGE-USDT-SWAP,A,2026-07-03 21:00:00+00:00,2026-07-04 01:00:00+00:00,0.07798,0.076696984,0.07672,0.08049999999999999,-111.01890400000013,-1.0182666666666673,0,SL,4,37.0,0.053869475183222396
DOGE-USDT-SWAP,A,2026-07-04 05:00:00+00:00,2026-07-04 06:00:00+00:00,0.07777,0.076716978,0.07674,0.07983000000000001,-113.46953269902859,-1.0223514563106773,0,SL,1,46.0,0.03655474192653794
DOGE-USDT-SWAP,A,2026-07-04 16:00:00+00:00,2026-07-05 00:00:00+00:00,0.07852,0.07707687,0.0771,0.08136000000000002,-109.83226211267548,-1.0162887323943635,0,SL,8,28.000000000000004,0.03749240178454305
DOGE-USDT-SWAP,A,2026-07-05 14:00:00+00:00,2026-07-05 22:00:00+00:00,0.07657,0.07843,0.07564,0.07843,190.0,2.0,1,TP,8,51.0,0.03620264180855116
DOGE-USDT-SWAP,A,2026-07-05 23:00:00+00:00,2026-07-06 05:00:00+00:00,0.07834,0.076846939,0.07687,0.08128000000000003,-109.47171179591705,-1.0156877551020345,0,SL,6,73.0,0.038452297144830505
DOGE-USDT-SWAP,A,2026-07-06 09:00:00+00:00,2026-07-06 12:00:00+00:00,0.077,0.07645705600000001,0.07648,0.07803999999999998,-126.53119876922997,-1.0441230769230716,0,SL,3,43.0,0.025686388656668172
DOGE-USDT-SWAP,A,2026-07-06 16:00:00+00:00,2026-07-07 03:00:00+00:00,0.07622,0.07499749400000001,0.07502,0.07861999999999998,-111.31187469999865,-1.0187549999999932,0,SL,11,94.0,0.036103991992293964
DOGE-USDT-SWAP,A,2026-07-11 15:00:00+00:00,2026-07-11 23:00:00+00:00,0.07513,0.074437662,0.07446,0.07647000000000001,-120.06217868656609,-1.0333402985074576,0,SL,8,12.0,0.021620075720896654
DOGE-USDT-SWAP,A,2026-07-15 07:00:00+00:00,2026-07-15 09:00:00+00:00,0.07439,0.073787857,0.07381,0.07554999999999999,-122.9642610689664,-1.0381775862069007,0,SL,2,60.0,0.014416329773604072
DOGE-USDT-SWAP,A,2026-07-15 14:00:00+00:00,2026-07-15 16:00:00+00:00,0.07454,0.073627905,0.07365,0.07632,-114.95401606741565,-1.0248258426966288,0,SL,2,100.0,0.01728427593714065
DOGE-USDT-SWAP,A,2026-07-21 10:00:00+00:00,2026-07-21 13:00:00+00:00,0.07346,0.07323802200000001,0.07326,0.07385999999999998,-165.98740659999464,-1.1098899999999643,0,SL,3,53.0,0.03193693019825916
DOGE-USDT-SWAP,A,2026-07-26 03:00:00+00:00,2026-07-27 14:00:00+00:00,0.07241,0.07155852600000001,0.07158,0.07407,-115.581821156625,-1.0258722891566188,0,SL,35,38.0,0.011625179745437657
DOGE-USDT-SWAP,A,2026-07-27 18:00:00+00:00,2026-07-27 22:00:00+00:00,0.0721,0.07112865500000001,0.07115,0.07399999999999998,-113.53970452631422,-1.0224684210526234,0,SL,4,65.0,0.02789393941978589
BTC-USDT-SWAP,B,2026-05-08 10:00:00+00:00,2026-05-08 11:00:00+00:00,79828.3,80242.50000000001,79621.2,80242.50000000001,153.62507001448705,2.0,1,TP,1,4.0,0.010779353770737167
BTC-USDT-SWAP,B,2026-05-08 12:00:00+00:00,2026-05-08 13:00:00+00:00,80193.2,79707.68052000001,79731.6,81116.39999999998,-131.1480693916803,-1.0518186308492143,0,SL,1,8.0,0.011733462201610754
BTC-USDT-SWAP,B,2026-05-09 03:00:00+00:00,2026-05-09 06:00:00+00:00,80384.0,80155.946,80180.0,80792.0,-170.79998411765072,-1.1179117647059007,0,SL,3,1.0,0.009300204167775663
BTC-USDT-SWAP,B,2026-05-09 17:00:00+00:00,2026-05-10 15:00:00+00:00,80580.0,81375.0,80182.5,81375.0,175.55396226415093,2.0,1,TP,22,3.0,0.004544096168571846
BTC-USDT-SWAP,B,2026-06-13 14:00:00+00:00,2026-06-13 16:00:00+00:00,64069.6,63861.93567,63881.1,64446.6,-161.0544198419094,-1.1016675331564967,0,SL,2,1.0,0.015826685441178778
BTC-USDT-SWAP,B,2026-06-13 20:00:00+00:00,2026-06-14 14:00:00+00:00,64262.6,63922.91737,63942.1,64903.6,-135.96772868080853,-1.0598521996879742,0,SL,18,1.0,0.007342264387874125
BTC-USDT-SWAP,B,2026-07-03 07:00:00+00:00,2026-07-03 13:00:00+00:00,61679.3,62226.3,61405.8,62226.3,172.81778427787935,2.0,1,TP,6,1.0,0.012008090506205106
BTC-USDT-SWAP,B,2026-07-04 05:00:00+00:00,2026-07-04 06:00:00+00:00,62658.9,62441.262,62460.0,63056.700000000004,-156.5792343891374,-1.0942081447963672,0,SL,1,1.0,0.018530948071749858
BTC-USDT-SWAP,B,2026-07-04 17:00:00+00:00,2026-07-04 19:00:00+00:00,62888.8,63336.20000000001,62665.1,63336.20000000001,166.14438980777894,2.0,1,TP,2,8.0,0.014339246797388905
BTC-USDT-SWAP,B,2026-07-05 09:00:00+00:00,2026-07-05 10:00:00+00:00,62887.4,62674.591980000005,62693.4,63275.4,-158.22331710721315,-1.0969485567010142,0,SL,1,18.0,0.013778609113098486
BTC-USDT-SWAP,B,2026-07-10 23:00:00+00:00,2026-07-11 23:00:00+00:00,64085.1,63791.55679,63810.7,64633.9,-141.91414507069567,-1.0697638848396305,0,SL,24,5.0,0.00466691547087628
BTC-USDT-SWAP,B,2026-07-12 13:00:00+00:00,2026-07-12 22:00:00+00:00,63991.7,63777.36105,63796.5,64382.09999999999,-158.88285688012428,-1.098047899590168,0,SL,9,5.0,0.008123639494430783
BTC-USDT-SWAP,B,2026-07-18 13:00:00+00:00,2026-07-18 18:00:00+00:00,64182.4,64579.6,63983.8,64579.6,161.0990936555888,2.0,1,TP,5,6.0,0.008483363288143336
BTC-USDT-SWAP,B,2026-07-18 19:00:00+00:00,2026-07-19 02:00:00+00:00,64476.6,64941.6,64244.1,64941.6,166.60175483870967,2.0,1,TP,7,1.0,0.0197140371316816
ETH-USDT-SWAP,B,2026-05-10 15:00:00+00:00,2026-05-10 16:00:00+00:00,2330.0,2344.7799999999997,2322.61,2344.7799999999997,162.04508795669759,2.0,1,TP,1,11.0,0.008592392729336751
ETH-USDT-SWAP,B,2026-06-21 00:00:00+00:00,2026-06-21 03:00:00+00:00,1739.9,1731.710331,1732.23,1755.2400000000002,-140.708007804433,-1.0677534550195589,0,SL,3,1.0,0.015073694733357795
ETH-USDT-SWAP,B,2026-06-21 20:00:00+00:00,2026-06-21 21:00:00+00:00,1733.3,1720.143802,1720.66,1758.5799999999997,-124.56061931329188,-1.0408384493670915,0,SL,1,20.0,0.010318970873313512
ETH-USDT-SWAP,B,2026-07-04 14:00:00+00:00,2026-07-04 15:00:00+00:00,1763.16,1774.9200000000003,1757.28,1774.9200000000003,163.89714285714354,2.0,1,TP,1,4.0,0.014033831051684318
ETH-USDT-SWAP,B,2026-07-05 16:00:00+00:00,2026-07-05 22:00:00+00:00,1773.99,1793.93,1764.02,1793.93,178.5280641925778,2.0,1,TP,6,17.0,0.018121013241701258
ETH-USDT-SWAP,B,2026-07-10 10:00:00+00:00,2026-07-13 00:00:00+00:00,1791.66,1831.4600000000003,1771.76,1831.4600000000003,189.07602010050255,2.0,1,TP,62,14.000000000000002,0.019188300996165263
ETH-USDT-SWAP,B,2026-07-18 19:00:00+00:00,2026-07-20 00:00:00+00:00,1856.53,1884.45,1842.57,1884.45,183.92128939828083,2.0,1,TP,29,43.0,0.007955618402453811
SOL-USDT-SWAP,B,2026-05-10 05:00:00+00:00,2026-05-10 08:00:00+00:00,93.28,93.92000000000002,92.96,93.92000000000002,164.9000000000008,2.0,1,TP,3,1.0,0.009285606104927483
SOL-USDT-SWAP,B,2026-05-10 10:00:00+00:00,2026-05-10 11:00:00+00:00,94.26,93.321995,93.35,96.08000000000003,-118.52298868131696,-1.0307747252747175,0,SL,1,7.000000000000001,0.015444267839896303
SOL-USDT-SWAP,B,2026-06-21 11:00:00+00:00,2026-06-21 12:00:00+00:00,73.85,73.00809100000001,73.03,75.48999999999998,-116.08937251219373,-1.0267182926829195,0,SL,1,10.0,0.040757681112214894
SOL-USDT-SWAP,B,2026-07-03 19:00:00+00:00,2026-07-04 04:00:00+00:00,82.09,83.41,81.43,83.41,184.95454545454538,2.0,1,TP,9,2.0,0.026658038983589455
SOL-USDT-SWAP,B,2026-07-04 05:00:00+00:00,2026-07-04 09:00:00+00:00,83.45,81.97540000000001,82.0,86.35000000000001,-110.23829241379204,-1.016965517241374,0,SL,4,6.0,0.027549307289573676
SOL-USDT-SWAP,B,2026-07-04 17:00:00+00:00,2026-07-04 19:00:00+00:00,82.19,81.65549600000001,81.68,83.20999999999998,-128.8853524705861,-1.048047058823517,0,SL,2,3.0,0.02502678431597871
SOL-USDT-SWAP,B,2026-07-05 14:00:00+00:00,2026-07-06 05:00:00+00:00,81.19,80.28590700000001,80.31,82.94999999999999,-116.4854027499986,-1.0273784090909017,0,SL,15,30.0,0.025540780675677315
LINK-USDT-SWAP,B,2026-07-03 19:00:00+00:00,2026-07-03 20:00:00+00:00,7.905,8.017,7.849,8.017,182.94071428571272,1.9999999999999842,1,TP,1,14.000000000000002,0.030070835569904832
LINK-USDT-SWAP,B,2026-07-04 14:00:00+00:00,2026-07-04 15:00:00+00:00,7.936,7.996,7.906,7.996,168.13600000000025,2.0,1,TP,1,5.0,0.017034347134093956
LINK-USDT-SWAP,B,2026-07-04 16:00:00+00:00,2026-07-05 01:00:00+00:00,8.084,7.9336192,7.936,8.379999999999999,-109.7109267027028,-1.016086486486487,0,SL,9,16.0,0.03796739356466205
LINK-USDT-SWAP,B,2026-07-05 09:00:00+00:00,2026-07-05 10:00:00+00:00,7.924,7.8676390000000005,7.87,8.032,-126.29070999999843,-1.043722222222215,0,SL,1,11.0,0.04267296906223579
LINK-USDT-SWAP,B,2026-07-05 14:00:00+00:00,2026-07-05 21:00:00+00:00,7.935,8.070999999999998,7.867,8.070999999999998,185.87705882352802,1.999999999999987,1,TP,7,1.0,0.023835681873512055
LINK-USDT-SWAP,B,2026-07-10 23:00:00+00:00,2026-07-11 14:00:00+00:00,7.957,8.061,7.905,8.061,181.51769230769386,2.000000000000017,1,TP,15,3.0,0.017193718005232096
LINK-USDT-SWAP,B,2026-07-11 19:00:00+00:00,2026-07-11 21:00:00+00:00,8.098,8.051583800000001,8.054,8.186000000000002,-133.00488699999502,-1.0549136363636127,0,SL,2,6.0,0.020410020769965825
LINK-USDT-SWAP,B,2026-07-18 13:00:00+00:00,2026-07-18 14:00:00+00:00,8.307,8.248524699999999,8.251,8.419000000000002,-126.57841932142956,-1.0442017857142922,0,SL,1,6.0,0.008709443983645771
LINK-USDT-SWAP,B,2026-07-18 20:00:00+00:00,2026-07-19 18:00:00+00:00,8.33,8.2855136,8.288,8.414,-135.5764480000023,-1.0592000000000108,0,SL,22,18.0,0.0063522439526375
AVAX-USDT-SWAP,B,2026-07-02 10:00:00+00:00,2026-07-03 20:00:00+00:00,6.759,6.955000000000002,6.661,6.955000000000002,191.60367346938781,2.0,1,TP,34,14.000000000000002,0.016099496680094475
AVAX-USDT-SWAP,B,2026-07-04 13:00:00+00:00,2026-07-04 15:00:00+00:00,6.88,6.983999999999999,6.828,6.983999999999999,184.0030769230768,2.0,1,TP,2,4.0,0.02719901027844292
AVAX-USDT-SWAP,B,2026-07-04 16:00:00+00:00,2026-07-05 01:00:00+00:00,6.986,6.8769363,6.879,7.2,-111.63099231775679,-1.0192869158878495,0,SL,9,46.0,0.04348621857957976
AVAX-USDT-SWAP,B,2026-07-10 03:00:00+00:00,2026-07-10 14:00:00+00:00,6.785,6.6649999,6.667,7.021000000000001,-110.22898300000008,-1.0169500000000005,0,SL,11,3.0,0.02104707890898066
XRP-USDT-SWAP,B,2026-07-10 10:00:00+00:00,2026-07-10 14:00:00+00:00,1.1152,1.10386874,1.1042,1.1371999999999998,-118.12692040000117,-1.0301145454545508,0,SL,4,9.0,0.026068954046723256
LTC-USDT-SWAP,B,2026-06-13 22:00:00+00:00,2026-06-14 14:00:00+00:00,44.2,43.666896,43.68,45.24000000000001,-115.1784879999993,-1.0251999999999968,0,SL,16,1.0,0.018752912053259078
LTC-USDT-SWAP,B,2026-06-14 21:00:00+00:00,2026-06-14 23:00:00+00:00,44.4,45.15999999999999,44.02,45.15999999999999,185.85894736842087,2.0,1,TP,2,36.0,0.026952274411233983
LTC-USDT-SWAP,B,2026-06-21 08:00:00+00:00,2026-06-21 15:00:00+00:00,44.8,45.519999999999996,44.44,45.519999999999996,184.94666666666666,2.0,1,TP,7,19.0,0.02921910068420762
LTC-USDT-SWAP,B,2026-07-05 09:00:00+00:00,2026-07-05 10:00:00+00:00,44.45,44.206734,44.22,44.91000000000001,-134.66349582608768,-1.057678260869571,0,SL,1,6.0,0.04022843631312952
LTC-USDT-SWAP,B,2026-07-11 07:00:00+00:00,2026-07-11 19:00:00+00:00,44.93,45.330000000000005,44.73,45.330000000000005,172.92200000000037,2.0,1,TP,12,6.0,0.014599907185658382
LTC-USDT-SWAP,B,2026-07-11 20:00:00+00:00,2026-07-11 22:00:00+00:00,45.37,45.066476,45.08,45.949999999999996,-128.03789158620475,-1.0466344827586096,0,SL,2,6.0,0.01694987408831134
LTC-USDT-SWAP,B,2026-07-18 14:00:00+00:00,2026-07-18 15:00:00+00:00,45.76,46.29999999999999,45.49,46.29999999999999,179.54222222222194,2.0,1,TP,1,28.999999999999996,0.026466447464219053
LTC-USDT-SWAP,B,2026-07-22 14:00:00+00:00,2026-07-22 21:00:00+00:00,46.84,47.56000000000002,46.48,47.56000000000002,184.26666666666694,2.0,1,TP,7,6.0,0.022416164309257986
LTC-USDT-SWAP,B,2026-07-26 09:00:00+00:00,2026-07-26 14:00:00+00:00,47.07,46.715981,46.73,47.75000000000001,-124.79693782352774,-1.041232352941169,0,SL,5,16.0,0.024662647440883156
BCH-USDT-SWAP,B,2026-06-27 16:00:00+00:00,2026-06-27 17:00:00+00:00,199.4,197.54072,197.6,203.00000000000003,-119.818024,-1.0329333333333337,0,SL,1,8.0,0.01872383537898013
BCH-USDT-SWAP,B,2026-07-04 15:00:00+00:00,2026-07-05 01:00:00+00:00,230.7,241.09999999999997,225.5,241.09999999999997,194.55615384615385,2.0,1,TP,10,32.0,0.06815169763840931
BCH-USDT-SWAP,B,2026-07-09 00:00:00+00:00,2026-07-09 01:00:00+00:00,235.2,233.23001000000002,233.3,238.99999999999994,-122.15989505263079,-1.0368368421052583,0,SL,1,10.0,0.031709997429880045
BCH-USDT-SWAP,B,2026-07-09 06:00:00+00:00,2026-07-10 08:00:00+00:00,237.4,245.00000000000003,233.6,245.00000000000003,192.38315789473685,2.0,1,TP,26,1.0,0.04067827415673064
BCH-USDT-SWAP,B,2026-07-10 10:00:00+00:00,2026-07-10 11:00:00+00:00,245.1,248.9,243.2,248.9,184.40000000000003,2.0,1,TP,1,12.0,0.055956028032731774
BCH-USDT-SWAP,B,2026-07-11 10:00:00+00:00,2026-07-11 23:00:00+00:00,246.1,243.82683,243.9,250.49999999999997,-120.01345900000052,-1.0332590909090933,0,SL,13,7.000000000000001,0.0227880645290841
BCH-USDT-SWAP,B,2026-07-12 09:00:00+00:00,2026-07-12 11:00:00+00:00,244.6,246.4,243.7,246.4,167.26666666666688,2.0,1,TP,2,1.0,0.027004670750518423
BCH-USDT-SWAP,B,2026-07-12 13:00:00+00:00,2026-07-12 17:00:00+00:00,246.2,244.12673999999998,244.2,250.2,-122.03580220000048,-1.0366300000000024,0,SL,4,1.0,0.018421474419030755
BCH-USDT-SWAP,B,2026-07-12 20:00:00+00:00,2026-07-12 21:00:00+00:00,246.6,244.02677,244.1,251.6,-117.63344247999962,-1.029291999999998,0,SL,1,1.0,0.015492224979040316
DOGE-USDT-SWAP,B,2026-06-13 23:00:00+00:00,2026-06-14 00:00:00+00:00,0.08781,0.087543729,0.08757,0.08829000000000001,-165.73093224999417,-1.1094624999999747,0,SL,1,1.0,0.03080626819558965
DOGE-USDT-SWAP,B,2026-07-03 13:00:00+00:00,2026-07-03 19:00:00+00:00,0.076,0.07751999999999999,0.07524,0.07751999999999999,187.87999999999997,2.0,1,TP,6,25.0,0.04829033873902212
DOGE-USDT-SWAP,B,2026-07-05 14:00:00+00:00,2026-07-05 22:00:00+00:00,0.07657,0.07843,0.07564,0.07843,190.0,2.0,1,TP,8,51.0,0.03620264180855116
DOGE-USDT-SWAP,B,2026-07-11 15:00:00+00:00,2026-07-11 23:00:00+00:00,0.07513,0.074437662,0.07446,0.07647000000000001,-120.06217868656609,-1.0333402985074576,0,SL,8,12.0,0.021620075720896654
BTC-USDT-SWAP,C,2026-05-08 10:00:00+00:00,2026-05-08 11:00:00+00:00,79828.3,80242.50000000001,79621.2,80242.50000000001,153.62507001448705,2.0,1,TP,1,4.0,0.010779353770737167
BTC-USDT-SWAP,C,2026-05-08 12:00:00+00:00,2026-05-08 13:00:00+00:00,80193.2,79707.68052000001,79731.6,81116.39999999998,-131.1480693916803,-1.0518186308492143,0,SL,1,8.0,0.011733462201610754
BTC-USDT-SWAP,C,2026-05-09 03:00:00+00:00,2026-05-09 06:00:00+00:00,80384.0,80155.946,80180.0,80792.0,-170.79998411765072,-1.1179117647059007,0,SL,3,1.0,0.009300204167775663
BTC-USDT-SWAP,C,2026-05-09 17:00:00+00:00,2026-05-10 15:00:00+00:00,80580.0,81375.0,80182.5,81375.0,175.55396226415093,2.0,1,TP,22,3.0,0.004544096168571846
BTC-USDT-SWAP,C,2026-06-13 14:00:00+00:00,2026-06-13 16:00:00+00:00,64069.6,63861.93567,63881.1,64446.6,-161.0544198419094,-1.1016675331564967,0,SL,2,1.0,0.015826685441178778
BTC-USDT-SWAP,C,2026-06-13 20:00:00+00:00,2026-06-14 14:00:00+00:00,64262.6,63922.91737,63942.1,64903.6,-135.96772868080853,-1.0598521996879742,0,SL,18,1.0,0.007342264387874125
BTC-USDT-SWAP,C,2026-07-03 07:00:00+00:00,2026-07-03 13:00:00+00:00,61679.3,62226.3,61405.8,62226.3,172.81778427787935,2.0,1,TP,6,1.0,0.012008090506205106
BTC-USDT-SWAP,C,2026-07-04 05:00:00+00:00,2026-07-04 06:00:00+00:00,62658.9,62441.262,62460.0,63056.700000000004,-156.5792343891374,-1.0942081447963672,0,SL,1,1.0,0.018530948071749858
BTC-USDT-SWAP,C,2026-07-04 17:00:00+00:00,2026-07-04 19:00:00+00:00,62888.8,63336.20000000001,62665.1,63336.20000000001,166.14438980777894,2.0,1,TP,2,8.0,0.014339246797388905
BTC-USDT-SWAP,C,2026-07-05 09:00:00+00:00,2026-07-05 10:00:00+00:00,62887.4,62674.591980000005,62693.4,63275.4,-158.22331710721315,-1.0969485567010142,0,SL,1,18.0,0.013778609113098486
BTC-USDT-SWAP,C,2026-07-10 23:00:00+00:00,2026-07-11 23:00:00+00:00,64085.1,63791.55679,63810.7,64633.9,-141.91414507069567,-1.0697638848396305,0,SL,24,5.0,0.00466691547087628
BTC-USDT-SWAP,C,2026-07-12 13:00:00+00:00,2026-07-12 22:00:00+00:00,63991.7,63777.36105,63796.5,64382.09999999999,-158.88285688012428,-1.098047899590168,0,SL,9,5.0,0.008123639494430783
BTC-USDT-SWAP,C,2026-07-18 13:00:00+00:00,2026-07-18 18:00:00+00:00,64182.4,64579.6,63983.8,64579.6,161.0990936555888,2.0,1,TP,5,6.0,0.008483363288143336
BTC-USDT-SWAP,C,2026-07-18 19:00:00+00:00,2026-07-19 02:00:00+00:00,64476.6,64941.6,64244.1,64941.6,166.60175483870967,2.0,1,TP,7,1.0,0.0197140371316816
ETH-USDT-SWAP,C,2026-05-10 15:00:00+00:00,2026-05-10 16:00:00+00:00,2330.0,2344.7799999999997,2322.61,2344.7799999999997,162.04508795669759,2.0,1,TP,1,11.0,0.008592392729336751
ETH-USDT-SWAP,C,2026-06-21 00:00:00+00:00,2026-06-21 03:00:00+00:00,1739.9,1731.710331,1732.23,1755.2400000000002,-140.708007804433,-1.0677534550195589,0,SL,3,1.0,0.015073694733357795
